order_id,order_date,category,subcategory,region,unit_price,quantity,discount,revenue,profit,customer_age,gender,customer_id
291,12-08-2024,Clothing,Women,South,445.32,4,0.12,1567.53,347.06,25,Female,1806
292,14-07-2023,Sports,Fitness,West,302.57,1,0.05,287.44,143.15,48,Male,2409
293,27-11-2024,Sports,Outdoor,East,37.22,2,0.06,69.97,19.72,34,Male,2883
294,31-08-2023,Beauty,Fragrance,West,59.27,3,0.06,167.14,41.71,35,Female,2202
295,02-02-2024,Clothing,Men,North,421.41,2,0.04,809.11,217.85,41,Female,1473
296,16-01-2024,Clothing,Kids,Central,245.88,4,0.03,954.01,411.3,18,Male,1383
297,12-09-2024,Home & Kitchen,Decor,South,502.65,3,0.04,1447.63,294.92,40,Female,1925
298,17-11-2023,Beauty,Fragrance,East,789.82,2,0.11,1405.88,606.03,36,Male,2640
299,27-07-2023,Beauty,Haircare,East,683.46,1,0.07,635.62,198.19,30,Female,1788
300,16-01-2023,Sports,Team Sports,North,707.77,3,0.05,2017.14,622.61,33,Male,2423
301,23-09-2023,Electronics,Mobiles,South,504.98,1,0.03,489.83,183.57,42,Male,1690
302,26-08-2024,Electronics,Accessories,West,606.69,2,0.15,1031.37,278.61,46,Male,1478
303,08-01-2023,Electronics,Audio,North,130.81,2,0.13,227.61,39.52,37,Male,2878
304,16-10-2024,Electronics,Laptops,North,297.87,2,0.04,571.91,120.03,32,Male,2148
305,01-02-2024,Beauty,Fragrance,West,67.99,3,0.08,187.65,51.59,18,Male,1228
306,13-04-2023,Sports,Team Sports,East,364.7,1,0.07,339.17,76.15,34,Female,1954
307,09-08-2023,Clothing,Women,South,324.99,5,0.06,1527.45,597.26,28,Male,1050
308,09-02-2024,Sports,Fitness,South,42.75,3,0.12,112.86,40.91,29,Male,1917
309,19-08-2023,Home & Kitchen,Appliances,Central,345.86,2,0.08,636.38,223.23,46,Male,1864
310,21-03-2023,Clothing,Men,South,721.88,2,0.07,1342.7,441.9,33,Male,2315
311,01-05-2024,Electronics,Audio,South,702.95,3,0.05,2003.41,781.48,35,Female,2470
312,05-05-2024,Home & Kitchen,Appliances,North,34.3,2,0.04,65.86,10.96,47,Male,1528
313,28-03-2023,Sports,Outdoor,West,117.3,2,0.08,215.83,58.37,29,Male,2426
314,25-07-2023,Sports,Outdoor,North,77.72,1,0.11,69.17,15.62,28,Male,2646
315,28-06-2023,Home & Kitchen,Furniture,West,431.31,4,0.09,1569.97,483.66,32,Female,2918
316,26-04-2024,Sports,Outdoor,South,288.26,2,0.07,536.16,90.75,25,Female,1851
317,17-06-2024,Clothing,Kids,East,107.19,2,0.05,203.66,85.85,35,Female,1266
318,14-06-2024,Clothing,Men,Central,719.1,2,0.16,1208.09,468.99,40,Female,2476
319,16-11-2024,Electronics,Laptops,East,435.96,2,0.09,793.45,130.29,39,Male,2041
320,15-07-2024,Clothing,Kids,West,80.65,1,0.05,76.62,20.66,45,Female,2529
321,23-08-2023,Electronics,Accessories,East,81.74,3,0.07,228.05,98.24,38,Male,1307
322,20-03-2023,Beauty,Haircare,Central,133.41,3,0.03,388.22,67.89,24,Male,1373
323,24-03-2024,Beauty,Fragrance,North,12.68,2,0.03,24.6,11.53,26,Female,1844
324,30-10-2024,Sports,Outdoor,West,572.59,2,0.02,1122.28,542.14,38,Male,2760
325,12-12-2024,Clothing,Women,East,393.87,4,0.02,1543.97,602.21,39,Male,2466
326,18-06-2023,Sports,Fitness,West,646.57,5,0.16,2715.59,737.03,,Male,2076
327,22-06-2023,Beauty,Skincare,Central,762.46,2,0.1,1372.43,584,39,Male,1550
328,28-01-2023,Home & Kitchen,Appliances,West,286.01,1,0.05,271.71,99.02,37,Male,1354
329,14-04-2023,Home & Kitchen,Furniture,South,727.13,2,0.24,1105.24,198.13,27,Male,1756
330,10-02-2024,Clothing,Men,South,20.54,2,0.1,36.97,18.21,18,Other,2580
331,04-02-2024,Clothing,Kids,North,719.66,1,0.03,698.07,267.86,34,Male,1939
332,28-09-2023,Electronics,Mobiles,West,154.64,1,0.04,148.45,46.56,18,Other,2003
333,15-08-2023,Beauty,Fragrance,East,468.99,4,0.02,1838.44,568.42,29,Male,1955
334,28-08-2024,Beauty,Fragrance,Central,539.59,4,0.07,2007.27,989.8,47,Female,2024
335,02-12-2023,Electronics,Laptops,North,155.52,1,0.07,144.63,32.81,32,Female,2800
336,13-08-2024,Electronics,Audio,North,316.07,3,0.17,787.01,301.61,47,Male,1221
337,04-12-2024,Clothing,Kids,North,218.12,1,0.05,207.21,75.79,30,Other,1955
338,20-08-2023,Home & Kitchen,Decor,East,48.44,4,0.02,189.88,94.47,34,Male,1610
339,28-05-2023,Beauty,Skincare,North,548.05,3,0.06,1545.5,610.94,20,Male,1516
340,26-11-2024,Sports,Team Sports,South,100.65,1,0.07,93.6,37.11,33,Female,2828
341,08-04-2024,Beauty,Haircare,Central,781.45,2,0.05,1484.76,248.74,36,Female,1025
342,01-08-2023,Electronics,Accessories,Central,27.3,3,0.09,74.53,27.69,34,Female,2962
343,29-03-2024,Sports,Team Sports,East,305.03,2,0.21,481.95,72.68,19,Female,1076
344,11-01-2024,Clothing,Women,West,649.89,1,0.02,636.89,120.51,42,Male,2811
345,23-10-2024,Home & Kitchen,Appliances,East,798.53,1,0.08,734.65,235.52,26,Male,1033
346,06-07-2023,Sports,Team Sports,North,261.5,2,0.09,475.93,109.98,19,Male,2557
347,24-12-2024,Clothing,Women,South,648.1,1,0.05,615.69,160.27,48,Male,2096
348,14-11-2024,Clothing,Men,North,114.76,1,0.11,102.14,49.09,25,Male,2483
349,12-05-2023,Sports,Fitness,West,409.55,3,0.01,1216.36,230.59,46,Female,2418
350,01-05-2023,Electronics,Audio,Central,460.23,1,0.02,451.03,220.63,37,Female,1993
351,25-01-2024,Beauty,Fragrance,West,206.84,3,0.08,570.88,208.51,44,Male,2384
352,02-02-2023,Sports,Team Sports,East,37.28,3,0.08,102.89,24.01,41,Male,1444
353,07-08-2023,Electronics,Mobiles,East,341.05,4,0.06,1282.35,347.61,23,Female,2211
354,14-11-2023,Home & Kitchen,Decor,South,507.84,2,0.07,944.58,144.36,30,Male,2543
355,08-12-2024,Beauty,Haircare,East,425.24,2,0.04,816.46,132.85,31,Other,1764
356,25-12-2024,Sports,Outdoor,East,681.33,2,0.01,1349.03,280.54,18,Male,2339
357,21-04-2023,Beauty,Haircare,South,30.22,2,0.02,59.23,21.15,26,Female,1599
358,12-10-2024,Home & Kitchen,Furniture,West,93.55,1,0.02,91.68,40.7,35,Male,1635
359,08-03-2023,Sports,Outdoor,South,410.03,3,0.12,1082.48,365.82,18,Male,1015
360,30-06-2024,Home & Kitchen,Appliances,South,192.44,2,0.05,365.64,177.02,39,Male,2558
361,09-09-2024,Beauty,Fragrance,South,160.92,4,0.03,624.37,299.78,38,Male,2901
362,12-10-2024,Clothing,Kids,South,482.02,2,0.08,886.92,240.15,28,Female,1235
363,13-06-2023,Beauty,Skincare,West,320.36,3,0.23,740.03,255.96,36,Female,2087
364,14-10-2024,Home & Kitchen,Decor,West,729.13,2,0.12,1283.27,379.88,29,Male,1915
365,26-03-2023,Electronics,Laptops,West,686.19,2,0.1,1235.14,227.28,19,Female,1091
366,14-01-2024,Sports,Outdoor,North,281.55,3,0.08,777.08,292.95,38,Female,1240
367,09-12-2023,Beauty,Skincare,East,8.07,4,0.06,30.34,11.16,44,Male,1881
368,19-08-2023,Electronics,Mobiles,North,762.33,3,0.1,2058.29,721.1,22,Male,1185
369,17-01-2023,Beauty,Skincare,West,611.84,2,0.05,1162.5,375.81,20,Female,2714
370,17-07-2024,Sports,Outdoor,West,434.78,1,0.02,426.08,106.73,33,Female,2386
371,02-09-2023,Sports,Outdoor,East,589.59,4,0.12,2075.36,401.38,33,Female,2934
372,28-04-2024,Electronics,Audio,South,389.3,4,0.05,1479.34,384.43,31,Female,2608
373,27-10-2023,Clothing,Kids,North,110.69,3,0.01,328.75,83.67,34,Male,2090
374,30-09-2023,Clothing,Men,West,778.38,1,0.11,692.76,189.21,29,Female,2108
375,08-10-2024,Home & Kitchen,Furniture,Central,169.45,2,0.03,328.73,147.5,30,Female,1317
376,10-03-2023,Sports,Outdoor,North,556.08,1,0.04,533.84,203.85,32,Male,2371
377,21-06-2024,Clothing,Kids,South,701.6,2,0.2,1122.56,533.83,28,Female,1005
378,29-06-2024,Clothing,Men,South,175.92,3,0.04,506.65,156.33,25,Male,2014
379,05-10-2023,Sports,Outdoor,South,634.69,3,0.1,1713.66,711.55,36,Male,2504
380,11-07-2023,Beauty,Fragrance,North,402.47,6,0.08,2221.63,749.95,31,Female,1077
381,04-01-2023,Sports,Outdoor,West,31.58,3,0.11,84.32,34.45,18,Male,2908
382,14-11-2024,Electronics,Mobiles,West,776.56,1,0.02,761.03,307.7,29,Female,2296
383,22-11-2024,Beauty,Fragrance,North,290.97,2,0.06,547.02,231.52,29,Male,1157
384,25-06-2023,Home & Kitchen,Appliances,North,124,2,0.15,210.8,57.01,51,Female,2821
385,24-01-2023,Beauty,Fragrance,South,290.38,3,0.12,766.6,129.7,26,Male,1708
386,31-03-2023,Electronics,Laptops,West,409.67,1,0.05,389.19,60.45,35,Female,2237
387,19-02-2023,Home & Kitchen,Decor,Central,784.4,2,0.04,1506.05,726.16,40,Female,2144
388,29-08-2024,Beauty,Fragrance,West,462.86,4,0.03,1795.9,776.15,44,Female,1788
389,13-10-2024,Clothing,Men,West,240.36,3,0.05,685.03,325.73,38,Male,1102
390,22-04-2023,Clothing,Men,North,175.78,1,0.02,172.26,76.02,35,Male,1429
391,29-06-2024,Electronics,Laptops,Central,334.03,3,0.15,851.78,156.29,28,Male,1567
392,11-05-2023,Sports,Fitness,West,543.9,4,0.07,2023.31,830.12,39,Male,1117
393,26-09-2023,Beauty,Skincare,South,554.43,2,0.03,1075.59,477.27,44,Male,2154
394,13-03-2024,Sports,Team Sports,North,511.41,3,0.08,1411.49,446.41,32,Male,1174
395,09-06-2024,Beauty,Fragrance,West,766.89,2,0.1,1380.4,475.68,30,Male,1905
396,30-09-2024,Sports,Outdoor,West,165.58,3,0.14,427.2,71.98,28,Male,2945
397,02-02-2023,Electronics,Audio,Central,79.68,1,0.08,73.31,35.23,43,Female,1988
398,24-05-2023,Home & Kitchen,Furniture,Central,449.66,3,0.07,1254.55,505.18,37,Male,1464
399,24-07-2023,Electronics,Audio,East,653.2,2,0.15,1110.44,326.73,40,Male,1172
400,15-08-2023,Beauty,Skincare,North,196.55,2,0.02,385.24,96.9,23,Male,1722
401,29-12-2024,Beauty,Skincare,South,758.19,2,0.2,1213.1,502.53,55,Female,2793
402,21-07-2024,Beauty,Skincare,East,474.96,4,0.09,1728.85,522.77,31,Female,2924
403,22-08-2023,Beauty,Fragrance,South,396.21,3,0.06,1117.31,231.3,39,Female,2189
404,10-12-2024,Sports,Team Sports,Central,171.4,5,0.08,788.44,124.34,30,Male,1915
405,31-12-2023,Sports,Outdoor,West,727.55,3,0.06,2051.69,353.76,23,Male,1789
406,01-01-2024,Clothing,Kids,Central,518.82,1,0.1,466.94,144.55,33,Male,2419
407,13-11-2023,Clothing,Men,North,333.29,2,0.05,633.25,99.33,29,Male,2947
408,16-04-2023,Clothing,Women,Central,393.51,2,0.08,724.06,300.57,22,Other,1898
409,13-11-2024,Beauty,Skincare,East,66.14,3,0.04,190.48,86.85,29,Male,1423
410,11-01-2023,Electronics,Audio,North,274.62,3,0.04,790.91,322.22,54,Female,1925
411,08-05-2023,Electronics,Accessories,North,425.55,1,0.12,374.48,65.14,39,Female,1906
412,17-06-2023,Beauty,Skincare,West,25.77,2,0.03,49.99,10.3,23,Male,2451
413,23-07-2023,Home & Kitchen,Furniture,South,757.51,5,0.09,3446.67,1570.29,45,Male,2595
414,07-04-2023,Clothing,Men,West,304.14,1,0.01,301.1,75.67,51,Male,1794
415,14-01-2023,Electronics,Laptops,South,560.32,3,0.1,1512.86,523.39,28,Male,1033
416,09-05-2024,Sports,Fitness,South,338.43,3,0.15,863,418.15,32,Female,2648
417,08-12-2024,Electronics,Laptops,South,230.29,4,0.1,829.04,239.02,50,Female,2964
418,30-03-2023,Clothing,Men,North,412.69,3,0.08,1139.02,340.63,32,Male,2652
419,05-08-2023,Clothing,Kids,Central,175.72,4,0.1,632.59,239.96,32,Male,1393
420,05-01-2024,Clothing,Men,South,539.26,2,0.04,1035.38,163.96,49,Female,1444
421,08-11-2024,Sports,Team Sports,West,475.86,3,0.01,1413.3,669.3,36,Male,1479
422,21-05-2024,Home & Kitchen,Decor,South,207.46,2,0.1,373.43,120.11,30,Female,2079
423,13-07-2024,Electronics,Accessories,South,333.52,1,0.03,323.51,70.98,28,Male,1091
424,29-02-2024,Electronics,Audio,Central,417.72,4,0.1,1503.79,516.13,29,Female,2849
425,01-11-2023,Electronics,Accessories,South,476.52,2,0.02,933.98,345.84,38,Female,2686
426,26-05-2023,Beauty,Skincare,South,778.79,3,0.03,2266.28,651.56,49,Female,2921
427,22-09-2024,Beauty,Fragrance,East,334.46,2,0.04,642.16,251.28,40,Female,1215
428,10-08-2024,Sports,Fitness,North,559.99,3,0.1,1511.97,253.59,36,Female,1535
429,19-01-2023,Home & Kitchen,Furniture,Central,488.25,3,0.15,1245.04,574.49,29,Male,2145
430,06-06-2024,Beauty,Fragrance,North,766.59,1,0.15,651.6,242.66,45,Female,1745
431,03-03-2023,Home & Kitchen,Furniture,North,316.06,3,0.03,919.73,332.82,35,Male,2215
432,23-06-2024,Sports,Fitness,North,614.64,1,0.02,602.35,223.86,39,Male,2375
433,25-08-2024,Home & Kitchen,Decor,West,771.81,3,0.09,2107.04,910,50,Female,2723
434,06-04-2023,Home & Kitchen,Appliances,Central,582.28,2,0.15,989.88,366.24,40,Male,1313
435,13-11-2023,Beauty,Fragrance,South,380.64,1,0.05,361.61,131.02,33,Female,2269
436,01-04-2023,Electronics,Mobiles,Central,282.74,7,0.04,1900.01,644.69,34,Male,1802
437,19-02-2024,Beauty,Haircare,West,225.78,2,0.15,383.83,145.63,46,Female,2879
438,08-11-2024,Clothing,Women,West,99.95,3,0.03,290.85,77.49,18,Other,1928
439,01-03-2023,Sports,Team Sports,South,29.72,1,0.04,28.53,12.22,29,Male,1186
440,18-10-2023,Sports,Team Sports,South,34.05,3,0.13,88.87,42.46,26,Male,1611
441,11-12-2024,Beauty,Skincare,West,456.58,3,0.09,1246.46,415.72,25,Male,2919
442,08-08-2023,Electronics,Audio,North,549.52,1,0.15,467.09,215.64,38,Male,2169
443,07-04-2023,Home & Kitchen,Furniture,East,539.11,3,0.09,14717.7,307.31,32,Male,2486
444,23-12-2023,Electronics,Mobiles,North,723.62,2,0.11,1288.04,279.95,44,Male,1046
445,07-01-2024,Beauty,Fragrance,West,96.84,2,0.15,164.63,72.42,28,Male,1857
446,28-04-2024,Clothing,Women,Central,100.11,2,0.07,186.2,71.31,20,Female,2107
447,18-08-2023,Home & Kitchen,Appliances,North,327.19,2,0.05,621.66,185.41,21,Male,1848
448,28-11-2024,Home & Kitchen,Appliances,East,455.25,1,0.08,418.83,163.59,39,Female,1845
449,16-01-2024,Electronics,Accessories,East,346.36,3,0.05,987.13,262.4,40,Female,1143
450,29-07-2023,Beauty,Haircare,East,440.13,2,0.06,827.44,129.14,23,Male,1121
451,02-12-2024,Beauty,Skincare,East,668.27,1,0.1,601.44,126.99,30,Male,2728
452,06-11-2024,Sports,Team Sports,West,402.63,2,0.07,748.89,297.29,23,Male,2362
453,31-12-2023,Beauty,Fragrance,Central,270.46,3,0.25,608.53,244.6,21,Male,2307
454,19-01-2023,Sports,Fitness,East,633.08,3,0.15,1614.35,262.44,27,Female,1685
455,11-03-2024,Clothing,Men,Central,518,2,0.14,890.96,201,31,Male,1817
456,10-02-2024,Sports,Fitness,West,249.69,1,0.08,229.71,81.67,48,Female,1344
457,19-04-2023,Electronics,Laptops,West,92.78,1,0.07,86.29,14.7,47,Female,1536
458,07-04-2024,Sports,Outdoor,North,761.99,2,0.13,1325.86,358.64,39,Male,1395
459,05-09-2024,Home & Kitchen,Appliances,West,675.73,2,0.14,1162.26,376.24,35,Male,2375
460,19-03-2023,Home & Kitchen,Decor,South,642.49,3,0.03,1869.65,918.1,38,Female,1721
461,12-06-2024,Home & Kitchen,Decor,South,227.85,1,0.03,221.01,109.02,41,Male,2574
462,13-04-2023,Home & Kitchen,Appliances,West,753.86,3,0.11,2012.81,443.36,23,Female,2547
463,30-06-2024,Home & Kitchen,Decor,South,710.65,4,0,2842.6,897.23,35,Male,1099
464,02-11-2023,Home & Kitchen,Appliances,North,623.22,2,0.1,1121.8,325.82,28,Female,1012
465,05-01-2023,Clothing,Women,North,757.32,1,0.03,734.6,293.24,28,Male,1589
466,06-12-2024,Sports,Outdoor,East,743.32,2,0.04,1427.17,438.61,38,Male,1788
467,02-05-2023,Clothing,Women,Central,335.25,2,0.01,663.8,138.14,40,Male,2903
468,11-03-2024,Beauty,Fragrance,East,35.23,1,0.09,32.06,5.57,22,Female,1529
469,13-05-2023,Sports,Fitness,Central,94.19,2,0.06,177.08,77.22,33,Female,2941
470,12-11-2024,Sports,Team Sports,East,598.02,2,0.04,1148.2,275.27,43,Male,1683
471,22-06-2024,Clothing,Women,West,569.6,2,0.06,1070.85,480.85,42,Male,1943
472,10-08-2024,Clothing,Kids,South,198.85,4,0.08,731.77,302.62,34,Female,2749
473,12-11-2023,Beauty,Fragrance,East,556.98,2,0.1,1002.56,280.95,28,Male,2011
474,08-12-2023,Home & Kitchen,Appliances,East,22.95,2,0.18,37.64,10.63,32,Male,2901
475,08-04-2024,Electronics,Laptops,East,6.49,4,0.03,25.18,9.4,33,Female,2184
476,26-07-2024,Home & Kitchen,Decor,East,39.6,4,0.01,156.82,53.35,47,Male,2274
477,10-09-2024,Sports,Outdoor,East,344.4,3,0.1,929.88,290.38,27,Female,1718
478,14-01-2023,Sports,Outdoor,South,181.78,2,0.08,334.48,148.23,35,Male,2324
479,29-04-2024,Beauty,Haircare,North,96.46,2,0.11,171.7,51.53,40,Female,2743
480,21-03-2023,Beauty,Skincare,East,160.92,2,0.11,286.44,108.82,38,Female,2872
481,30-07-2023,Beauty,Fragrance,South,692.41,2,0.05,1315.58,419.75,34,Male,1923
482,28-08-2024,Electronics,Mobiles,South,316.94,1,0.02,310.6,153.73,37,Other,1957
483,02-07-2023,Clothing,Men,South,260.53,2,0.04,500.22,130.22,47,Female,1026
484,04-08-2024,Beauty,Skincare,Central,783.84,3,0.11,2092.85,794.58,54,Female,1644
485,04-12-2023,Beauty,Haircare,East,343.39,2,0.08,631.84,254.3,41,Male,2707
486,19-06-2023,Electronics,Laptops,East,552.61,1,0.1,497.35,93.88,41,Female,2313
487,01-09-2023,Beauty,Fragrance,North,106.23,3,0.1,286.82,65.37,28,Male,2339
488,23-01-2024,Beauty,Skincare,East,622.62,4,0.05,2365.96,979.07,34,Male,1271
489,12-07-2024,Beauty,Skincare,North,661.04,2,0.07,1229.53,474.2,32,Female,1210
490,18-03-2024,Beauty,Haircare,North,290.01,3,0.12,765.63,352.56,29,Male,1979
491,12-11-2024,Home & Kitchen,Furniture,South,384.96,3,0.14,993.2,451.88,36,Female,1350
492,25-09-2024,Clothing,Women,North,630.65,1,0.18,517.13,257.85,30,Female,2437
493,03-07-2024,Home & Kitchen,Furniture,East,36.5,3,0.09,99.65,32.63,18,Male,2351
494,16-03-2024,Home & Kitchen,Appliances,Central,290.58,2,0.12,511.42,190.69,49,Male,2850
495,31-07-2023,Home & Kitchen,Appliances,East,611.73,3,0.09,1670.02,520.85,41,Male,2570
496,29-10-2023,Beauty,Haircare,West,140.28,4,0.03,544.29,164.07,37,Male,1017
497,28-03-2023,Beauty,Fragrance,West,438.58,4,0.15,1491.17,529.56,29,Male,1652
498,01-10-2023,Electronics,Accessories,South,137.03,2,0.06,257.62,111.4,47,Female,1476
499,07-11-2024,Sports,Fitness,West,321.84,2,0.17,534.25,117.92,45,Male,2246
500,07-11-2023,Electronics,Accessories,Central,544.99,2,0.02,1068.18,281.45,26,Female,1205
501,25-03-2023,Electronics,Accessories,Central,193.68,1,0.14,166.56,74.12,18,Female,1956
502,20-04-2024,Beauty,Skincare,East,529.12,1,0.08,486.79,103.89,32,Male,1462
503,03-12-2024,Electronics,Laptops,West,449.8,1,0.03,436.31,145.25,25,Female,1599
504,25-09-2024,Home & Kitchen,Furniture,South,106.61,3,0.11,284.65,64.42,31,Female,1355
505,20-07-2023,Electronics,Accessories,Central,704.94,3,0.05,2009.08,306.84,52,Other,2183
506,28-11-2023,Sports,Outdoor,Central,635.02,2,0.08,1168.44,217.68,34,Female,1626
507,23-01-2024,Beauty,Haircare,West,704.39,2,0.07,1310.17,324.31,47,Female,2448
508,30-06-2023,Sports,Fitness,East,76.71,1,0.14,65.97,23.98,48,Male,1128
509,16-07-2023,Clothing,Kids,North,557.08,1,0.05,529.23,239.16,36,Male,1658
510,22-06-2023,Beauty,Skincare,West,475.22,2,0.14,817.38,129.32,38,Female,2193
511,27-12-2024,Clothing,Men,East,439.95,2,0.05,835.9,159.88,48,Female,1641
512,28-06-2024,Clothing,Women,South,683.32,1,0.03,662.82,315.74,40,Female,1427
513,05-09-2024,Sports,Outdoor,South,520.44,3,0.05,1483.25,287.51,33,Male,1773
514,19-08-2024,Electronics,Accessories,Central,553.88,2,0.02,1085.6,268.51,45,Male,1608
515,01-12-2024,Electronics,Mobiles,East,126.6,2,0.07,235.48,68.41,36,Female,1586
516,18-03-2023,Beauty,Skincare,West,199.56,2,0.06,375.17,171.86,28,Female,2412
517,05-10-2024,Sports,Fitness,North,155.03,2,0.18,254.25,57.37,42,Male,2429
518,18-02-2023,Clothing,Kids,West,357.09,1,0.02,349.95,129.84,34,Male,1813
519,14-12-2023,Beauty,Haircare,South,214.84,3,0.07,599.4,253.66,28,Male,1949
520,09-03-2024,Home & Kitchen,Appliances,North,278.87,4,0.14,959.31,321.92,48,Other,2494
521,19-09-2023,Sports,Outdoor,South,490.36,3,0.08,1353.39,609.74,43,Male,1938
522,17-04-2023,Sports,Team Sports,North,352.62,3,0.01,1047.28,472.94,43,Female,1435
523,21-05-2023,Clothing,Kids,West,557.82,3,0.02,1639.99,404.83,28,Female,1460
524,25-08-2024,Clothing,Men,South,775.95,1,0.02,760.43,281.17,48,Male,2002
525,21-08-2023,Home & Kitchen,Furniture,East,198.8,2,0.09,361.82,91.46,27,Female,1304
526,15-08-2023,Electronics,Accessories,South,730.78,1,0.08,672.32,132.39,34,Male,2010
527,05-11-2024,Sports,Fitness,South,67.15,3,0.14,173.25,30.91,28,Male,2557
528,16-04-2023,Home & Kitchen,Decor,East,662.13,1,0.06,622.4,148.13,40,Other,2139
529,30-10-2024,Electronics,Mobiles,South,706.23,3,0.2,1694.95,763.63,18,Female,2645
530,03-11-2024,Sports,Fitness,East,778.52,2,0.01,1541.47,299.38,49,Male,2672
531,12-03-2024,Home & Kitchen,Furniture,North,565.84,4,0.11,2014.39,620.97,38,Female,2383
532,01-05-2023,Home & Kitchen,Decor,Central,242.89,3,0.03,706.81,144.48,26,Female,2368
533,24-04-2023,Beauty,Fragrance,West,246.12,4,0.13,856.5,155.87,39,Male,1401
534,27-07-2023,Home & Kitchen,Furniture,West,23.46,1,0.1,21.11,8.07,,Female,2521
535,26-02-2024,Electronics,Accessories,East,234.64,2,0.15,398.89,121.17,18,Female,2815
536,23-04-2023,Electronics,Mobiles,South,487.83,1,0.04,468.32,223.42,35,Female,1278
537,29-11-2023,Home & Kitchen,Decor,South,75.91,1,0.12,66.8,11.9,42,Male,1733
538,26-03-2023,Sports,Outdoor,Central,31.46,4,0.08,115.77,23.16,38,Female,2273
539,30-01-2024,Electronics,Accessories,North,484.49,1,0.06,455.42,132.68,29,Female,2296
540,16-01-2023,Clothing,Men,West,543.12,4,0.19,1759.71,801.92,47,Male,1643
541,01-06-2024,Beauty,Skincare,South,376.04,4,0.14,1293.58,593.63,39,Female,1027
542,10-02-2023,Electronics,Audio,West,423.68,1,0.03,410.97,110.24,33,Female,1532
543,23-05-2023,Electronics,Mobiles,East,371.99,2,0.03,721.66,220.23,51,Female,2968
544,08-05-2023,Home & Kitchen,Furniture,West,585.58,3,0.05,1668.9,716.74,42,Male,1960
545,29-08-2024,Sports,Outdoor,Central,295.01,1,0.11,262.56,87.67,39,Male,1294
546,08-02-2023,Electronics,Mobiles,East,681.72,1,0.14,586.28,96.15,18,Female,2135
547,10-11-2023,Electronics,Accessories,Central,209.47,3,0.1,565.57,227,31,Female,1085
548,07-03-2024,Beauty,Skincare,East,25.56,1,0.05,24.28,7.93,33,Female,1839
549,12-01-2024,Sports,Fitness,South,755.46,1,0.06,710.13,187.09,30,Male,1925
550,11-05-2024,Clothing,Men,South,94.71,1,0.03,91.87,34.68,33,Other,1903
551,09-08-2024,Beauty,Haircare,Central,371.94,1,0.06,349.62,146.65,29,Female,2742
552,15-10-2023,Sports,Fitness,East,395.53,3,0.11,1056.07,301.75,18,Female,2357
553,27-08-2024,Clothing,Men,West,24.69,3,0.07,68.89,12.68,18,Male,1091
